LAT,LNG,ID,NOMBRE,CALLE,ALTURA,PISO_DEPTO,DIRECCION_NORMALIZADA,BARRIO,COMUNA,CP,CPA,DIAS_Y_HORARIO,TELEFONOS,EMAIL,WEB,ACTIVIDAD,OTRAS_ACTIDADES,DEPENDENCIA,PUBLICO,SECTOR
-34.63781416,-58.45644831,26,BIBLIOTECA MARIANO PELLIZA,CRANWELL,819,,CRANWELL 819,FLORES,COMUNA 07,1406,C1406EBG,LUNES A VIERNES DE 10:00 A 17:00,4631-0961,BIBLIOTECA_PELLIZA@BUENOSAIRES.GOB.AR,HTTP://WWW.BUENOSAIRES.GOV.AR/AREAS/CULTURA/DG_LIBRO,BIBLIOTECA,,"MINISTERIO DE CULTURA - DIRECCION GENERAL DEL LIBRO, BIBLIOTECAS Y PROMOCION DE LA LECTURA",GENERAL,ESTADO MUNICIPAL
-34.61551131,-58.4601797,2064,BIBLIOTECA POPULAR ASOCIACION CIVIL LEOPOLDO MARECHAL,"TRELLES, MANUEL R.",948,,"TRELLES, MANUEL R. 948",FLORES,COMUNA 07,1406,C1406BMH,,4581-8556,MARECHAL@DATACOOP.COM.AR,,BIBLIOTECA,,,GENERAL,ASOCIACION CIVIL
-34.6422423,-58.46155746,2066,BIBLIOTECA POPULAR LECTORES DEL PUEBLO,SAN PEDRITO,1026,,SAN PEDRITO 1026,FLORES,COMUNA 07,1406,C1406EXX,,4912-4009,BIBLIOTECAPOPULAR@ARGENTINA.COM,,BIBLIOTECA,,,GENERAL,ASOCIACION CIVIL
-34.62815761,-58.46414697,1614,CALESITA DE LA PLAZA GENERAL PUEYRREDON,YERBAL,0,,"YERBAL Y ARTIGAS, JOSE GERVASIO, GRAL.",FLORES,COMUNA 07,0,0,"MARTES, JUEVES, SABADOS Y DOMINGOS DE 10:00 A 23:00",,,,CALESITA,,,NIÑOS,PRIVADO
-34.63260182,-58.45534607,1613,CALESITA DE LA PLAZA MISERICORDIA,LAUTARO,0,,"LAUTARO Y BILBAO, FRANCISCO",FLORES,COMUNA 07,0,0,TODOS LOS DIAS DESDE LAS 10:00 HASTA QUE OSCUREZCA,,,,CALESITA,,,NIÑOS,
-34.61755589,-58.4684003,1612,CALESITA PEKAS,GAONA AV.,3036,,GAONA AV. 3036,FLORES,COMUNA 07,1416,C1416DSS,TODOS LOS DIAS DE 15:00 A 21:00,,,,CALESITA,,,NIÑOS,PRIVADO
-34.63830842,-58.43613901,47,CENTRO CULTURAL ARTES DE PARQUE CHACABUCO,CACHIMAYO,1657,,CACHIMAYO 1657,PARQUE CHACABUCO,COMUNA 07,1424,C1424ARS,LUNES A VIERNES DE 17:30 A 21:30,4921-5445,ARTES.CENTROCULTURAL@GMAIL.COM,HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/CULTURA/CEN_CULTURALES/PROG_BARRIOS.PHP,CENTRO CULTURAL,,MINISTERIO DE CULTURA - DIRECCION GENERAL DE PROMOCION CULTURAL,GENERAL,ESTADO MUNICIPAL
-34.6435785,-58.44147525,49,CENTRO CULTURAL BARRIO RIVADAVIA,COBO AV.,0,PB,COBO AV. Y CURAPALIGUE,FLORES,COMUNA 07,0,0,LUNES A JUEVES DE 17:00 A 22:00 SABADOS DE 14:00 A 18:00,4632-9683,CENTROCULTURAL_BARRIORIVADAVIA@HOTMAIL.COM,HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/CULTURA/CEN_CULTURALES/PROG_BARRIOS.PHP,CENTRO CULTURAL,,MINISTERIO DE CULTURA - DIRECCION GENERAL DE PROMOCION CULTURAL,GENERAL,ESTADO MUNICIPAL
-34.62483567,-58.46694829,76,CENTRO CULTURAL ROBERTO ARLT,AVELLANEDA AV.,2547,,AVELLANEDA AV. 2547,FLORES,COMUNA 07,1406,C1406FYK,LUNES A VIERNES DE 18:00 A 21:00,4613-8304,CENTROCULTURALARLT@YAHOO.COM.AR,HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/CULTURA/CEN_CULTURALES/PROG_BARRIOS.PHP,CENTRO CULTURAL,,MINISTERIO DE CULTURA - DIRECCION GENERAL DE PROMOCION CULTURAL,GENERAL,ESTADO MUNICIPAL
-34.63796645,-58.43129705,615,CLUB CRISOL UNIDOS - MILONGA SARAZA TANGO,SARAZA,951,,SARAZA 951,PARQUE CHACABUCO,COMUNA 07,1424,C1424CWK,MARTES DE 21:00 A 24:00,4925-5830,,,MILONGA Y/O TANGUERIA,,,GENERAL,PRIVADO
-34.6418572,-58.46861415,1316,CLUB PEDRO ECHAGÜE,PORTELA,836,,PORTELA 836,FLORES,COMUNA 07,1406,C1406FDR,,4637-0843,SECRETARIA@ICDPEDROECHAGUE.COM.AR,WWW.ICDPEDROECHAGUE.COM.AR/ACTIVIDAD.ASPX?IDACT=14,MILONGA Y/O TANGUERIA,,,GENERAL,PRIVADO
-34.62902103,-58.46574662,852,DISCOS OPUS,ESTADO PLURINACIONAL DE BOLIVIA,47,,ESTADO PLURINACIONAL DE BOLIVIA 47,FLORES,COMUNA 07,1406,C1406ACA,LUNES A VIERNES DE 12:00 A 20:00 SABADOS DE 9:00 A 14:00,4637-3932,INFO@DISCOSOPUS.COM.AR,WWW.DISCOSOPUS.COM.AR,DISQUERIA,,,GENERAL,PRIVADO
-34.62863383,-58.46225073,1301,DISTAL LIBROS. SUCURSAL RIVADAVIA II.,RIVADAVIA AV.,6879,,RIVADAVIA AV. 6879,FLORES,COMUNA 07,1406,C1406GLL,LUNES A SABADOS DE 10 A 20,5235-1528,RIVADAVIA6879@DISTALNET.COM,WWW.DISTALNET.COM,LIBRERIA,,,GENERAL,PRIVADO
-34.63260664,-58.46178195,1099,EDICIONES QUIPU,"BONIFACIO, JOSE",2434,,"BONIFACIO, JOSE 2434",FLORES,COMUNA 07,1406,C1406GYB,,4612-3440,INFO@EDICIONESQUIPU.COM.AR,WWW.EDICIONESQUIPU.COM.AR,EDITORIAL,,,,PRIVADO
-34.6263505,-58.45611801,1391,EDITORIAL PATRIA GRANDE,RIVADAVIA AV.,6369,,RIVADAVIA AV. 6369,FLORES,COMUNA 07,1406,C1406GLG,,4631-6446,EDPATRIA@INFOVIA.COM.AR,WWW.EDITORAPATRIAGRANDE.COM,EDITORIAL,,,GENERAL,PRIVADO
-34.63160383,-58.46706655,1565,EL PIAL,"FALCON, RAMON L.,CNEL.",2750,,"FALCON, RAMON L.,CNEL. 2750",FLORES,COMUNA 07,1406,C1406GOD,,4612-4257 // 4611-7211,INFOELPIAL@YAHOO.COM.AR,WWW.ELPIAL.ORG.AR,MILONGA Y/O TANGUERIA,,,GENERAL,ONG
-34.63041918,-58.46214617,623,EL TEATRO DE FLORES,RIVERA INDARTE AV.,129,,RIVERA INDARTE AV. 129,FLORES,COMUNA 07,1406,C1406DXC,LUNES A VIERNES DE 10:00 A 20:00,4611-4803,INFO@ELTEATRODEFLORES.COM.AR,WWW.ELTEATRODEFLORES.COM.AR,"ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA)",,,GENERAL,PRIVADO
-34.62757453,-58.46277009,1485,"ESCUELA MUSEO DE BELLAS ARTES ""GRAL URQUIZA"" N 1 DE 12",YERBAL,2370,,YERBAL 2370,FLORES,COMUNA 07,1406,C1406GKB,,4612-0566,ESCO1DE12@EDUC.AR,WWW.EDUCACION.BUENOSAIRES.GOB.AR,ESPACIO DE FORMACION (SEMINARIOS Y TALLERES),,MINISTERIO DE EDUCACION DEL GOBIERNO DE LA CIUDAD DE BUENOS AIRES.,GENERAL,ESTADO MUNICIPAL
-34.63377195,-58.44322875,45,ESPACIO CULTURAL ADAN BUENOS AYRES,"PERON, EVA AV.",1400,(BAJO LA AUTOPISTA),"PERON, EVA AV. 1400",PARQUE CHACABUCO,COMUNA 07,1406,C1406HMO,LUNES A VIERNES DE 10:00 A 21:30,4923-5876,ADANCOMUNICACION@GMAIL.COM,HTTP://WWW.BUENOSAIRES.GOB.AR/CULTURA/PROMOCION/ESPACIOSCULTURALES/ADAN,ESPACIO CULTURAL,,MINISTERIO DE CULTURA - DIRECCION GENERAL DE PROMOCION CULTURAL,GENERAL,ESTADO MUNICIPAL
-34.62741341,-58.46500161,72,ESPACIO CULTURAL MARCO DEL PONT,"ARTIGAS, JOSE GERVASIO, GRAL.",202,,"ARTIGAS, JOSE GERVASIO, GRAL. 202",FLORES,COMUNA 07,1406,C1406ABB,LUNES A VIERNES DE 10 A 21:30HS,4612-2412 // 4611-2650,PROGRAMACIONMARCODELPONT@GMAIL.COM,HTTP://WWW.BUENOSAIRES.GOB.AR/CULTURA/PROMOCION/ESPACIOSCULTURALES/DELPONT,ESPACIO CULTURAL,,MINISTERIO DE CULTURA - DIRECCION GENERAL DE PROMOCION CULTURAL,GENERAL,ESTADO MUNICIPAL
-34.62933663,-58.45572981,2135,ESQUINA ALBERDI,"ALBERDI, JUAN BAUTISTA AV.",1907,,"ALBERDI, JUAN BAUTISTA AV. 1907",FLORES,COMUNA 07,1406,C1406GRI,,,,,BAR IDENTIFICADO,,,,
-34.63296884,-58.46295927,1045,ESTACION MANDIOCA DE EDICIONES,"BONIFACIO, JOSE",2524,,"BONIFACIO, JOSE 2524",FLORES,COMUNA 07,1406,C1406GYD,,0810-333-8725 / 0810-333-2367 / 4367-9001,,WWW.ESTACIONMANDIOCA.COM,EDITORIAL,,,,PRIVADO
-34.63143525,-58.4512527,94,ESTUDIO URBANO,CURAPALIGUE,585,,CURAPALIGUE 585,PARQUE CHACABUCO,COMUNA 07,1406,C1406DAF,LUNES A VIERNES DE 10:00 A 21:00,4633-9197 // 4634-2175,ESTUDIOURBANO@BUENOSAIRES.GOB.AR,WWW.BUENOSAIRES.GOV.AR/AREAS/CULTURA/DG_MUSICA/ESTUDIO_URBANO.PHP,ESPACIO DE FORMACION (SEMINARIOS Y TALLERES),,MINISTERIO DE CULTURA - DIRECCION GENERAL DE MUSICA,JOVENES,ESTADO MUNICIPAL
-34.6212333,-58.47366494,621,GRUPO DE TEATRO ALMA MATE DE FEORES,NAZCA AV.,0,,NAZCA AV. Y NEUQUEN,FLORES,COMUNA 07,0,0,SABADOS DE 15:30 A 19:30,,ALMAMATEDEFLORES@GMAIL.COM,WWW.ALMAMATE.COM.AR,"ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA)",,,GENERAL,PRIVADO
-34.63516511,-58.44719658,96,INSTITUTO VOCACIONAL DE ARTE MANUEL JOSE DE LABARDEN - ANEXO 1,CURAPALIGUE AV.,1026,,CURAPALIGUE AV. 1026,PARQUE CHACABUCO,COMUNA 07,1406,C1406DAX,LUNES A VIERNES DE 8:30 A 21:30,4922-9621,IVARTE@BUENOSAIRES.GOB.AR,HTTP://WWW.BUENOSAIRES.GOV.AR/AREAS/CULTURA/DG_ENS_ART/LABARDEN.PHP,ESPACIO DE FORMACION (SEMINARIOS Y TALLERES),,MINISTERIO DE CULTURA - DIRECCION GENERAL DE ENSEÑANZA ARTISTICA,NIÑOS Y ADOLESCENTES,ESTADO MUNICIPAL
-34.62043622,-58.46704304,1109,JORGE BAUDINO EDICIONES,FRAY CAYETANO RODRIGUEZ,885,,FRAY CAYETANO RODRIGUEZ 885,FLORES,COMUNA 07,1406,C1406AWM,,4632-0054,INFO@BAUDINOEDICIONES.COM.AR,WWW.BAUDINOEDICIONES.COM.AR,EDITORIAL,,,,PRIVADO
-34.62698947,-58.46584849,843,"JUAN JOSE ARA, LIBROS DE MEDICINA",BACACAY,2547,,BACACAY 2547,FLORES,COMUNA 07,1406,C1406GDS,,4611-0425,,WWW.LIBROSMEDICOS.COM,LIBRERIA,,,GENERAL,PRIVADO
-34.63609081,-58.44396983,1631,LA CALESITA DE TATIN DEL PQUE. CHACABUCO,ASAMBLEA AV.,0,,ASAMBLEA AV. Y MIRO,PARQUE CHACABUCO,COMUNA 07,0,0,TODOS LOS DIAS DE 10:00 A 12:00 Y DE 14:00 A 19:30,,,,CALESITA,,,NIÑOS,PRIVADO
-34.63354278,-58.46060478,142,LA FARMACIA,DIRECTORIO AV.,2400,,DIRECTORIO AV. 2400,FLORES,COMUNA 07,1406,C1406GZZ,LUNES A JUEVES DE 8:00 A 24:00 VIERNES A DOMINGOS DE 8:00 AL CIERRE,4631-3481,,,BAR NOTABLE,,,GENERAL,PRIVADO
-34.63354278,-58.46060478,2154,LA FARMACIA.,DIRECTORIO AV.,2400,,DIRECTORIO AV. 2400,FLORES,COMUNA 07,1406,C1406GZZ,,,,,BAR IDENTIFICADO,,,,
-34.62652789,-58.46400749,2153,LA FORJA,BACACAY,2414,,BACACAY 2414,FLORES,COMUNA 07,1406,C1406GDR,,,,,BAR IDENTIFICADO,,,,
-34.62698621,-58.45667579,2155,LOS MEJORES,CARABOBO AV.,17,,CARABOBO AV. 17,FLORES,COMUNA 07,1406,C1406DGA,,,,,BAR IDENTIFICADO,,,,
-34.62770348,-58.47085989,499,"MUSEO HISTORICO VECINAL DE FLORES ""BLANCA ANGELICA GANDINI""",NAZCA AV.,371,,NAZCA AV. 371,FLORES,COMUNA 07,1406,C1406AJC,,4611-2607,CVECINOSDEFLORES@YAHOO.COM.AR,,MUSEO,ACTIVIDAD VECINAL FLORES / CONSERVACION PATRIMONIAL,,GENERAL,PRIVADO
-34.6263505,-58.45611801,1091,PATRIA GRANDE EDITORA,RIVADAVIA AV.,6369,,RIVADAVIA AV. 6369,FLORES,COMUNA 07,1406,C1406GLG,,4631-6446,EDPATRIA@INFOVIA.COM.AR,WWW.EDITORAPATRIAGRANDE.COM,EDITORIAL,,,,PRIVADO
-34.63034419,-58.46361162,2011,PUERTA DEL SOL,PEDERNERA,88,,PEDERNERA 88,FLORES,COMUNA 07,1406,C1406EEB,,4613-2695,PUERTADELSOL@FIBERTEL.COM.AR,,LIBRERIA,,,GENERAL,PRIVADO
-34.62210015,-58.46483139,1005,RIGOR RECORDS,MENDEZ DE ANDES,2355,,MENDEZ DE ANDES 2355,FLORES,COMUNA 07,1406,C1406FUS,,4611-3358,RIGOR@FIBERTEL.COM.AR,WWW.ELZOOLOGICO.COM,SELLO DISCOGRAFICO,,,GENERAL,PRIVADO
-34.6213074,-58.47396509,628,SALA LA NAZCA,NAZCA AV.,1000,,NAZCA AV. 1000,FLORES,COMUNA 07,1406,C1406AJV,LUNES A VIERNES DE 11:00 A 15:00,4586-3599,,,"ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA)",,,GENERAL,PRIVADO
-34.63536581,-58.42813022,837,SBS LIBRERIA INTERNACIONAL. SUCURSAL PARQUE CHACABUCO.,"DIAZ, AVELINO",533,,"DIAZ, AVELINO 533",PARQUE CHACABUCO,COMUNA 07,1424,C1424CUE,LUNES A VIERNES DE 10:00 A 19:00,4962-0194,PARQUECHACABUCO@SBS.COM.AR,WWW.SBS.COM.AR,LIBRERIA,,,GENERAL,PRIVADO
-34.63232882,-58.46902706,2152,SEPTIMO ARTE,SAN PEDRITO AV.,107,,SAN PEDRITO AV. 107,FLORES,COMUNA 07,1406,C1406EXB,,,,,BAR IDENTIFICADO,,,,
-34.63249976,-58.46280466,751,"UNIVERSIDAD DE FLORES, FACULTAD DE PLANEAMIENTO SOCIOAMBIENTAL Y FACULTAD DE PSICOLOGIA Y CIENCIAS SOCIALES",PEDERNERA,275,,PEDERNERA 275,FLORES,COMUNA 07,1406,C1406EEE,LUNES A VIERNES DE 9:00 A 13:30 Y DE 14:30 A 19:30 SABADOS DE 9:00 A 12:00,4610-9300,INFORMES@UFLO.EDU.AR,WWW.UFLO.EDU.AR,ESPACIO DE FORMACION (SEMINARIOS Y TALLERES),,,ADULTOS,PRIVADO
-34.68500824,-58.4635527,5,BIBLIOTECA ALVARO YUNQUE,SOLDADO DE LA FRONTERA AV.,5210,,SOLDADO DE LA FRONTERA AV. 5210,VILLA LUGANO,COMUNA 08,1439,C1439FPH,LUNES A VIERNES DE 10:00 A 17:00,4605-0603,BIBLIOTECA_YUNQUE@BUENOSAIRES.GOB.AR,HTTP://WWW.BUENOSAIRES.GOV.AR/AREAS/CULTURA/DG_LIBRO,BIBLIOTECA,,"MINISTERIO DE CULTURA - DIRECCION GENERAL DEL LIBRO, BIBLIOTECAS Y PROMOCION DE LA LECTURA",NIÑOS,ESTADO MUNICIPAL
-34.68380549,-58.46510917,3,BIBLIOTECA  CANONIGO LUIS JOSE DE CHORROARIN,SOLDADO DE LA FRONTERA AV.,5059,PISO 1 BLOCK 23,SOLDADO DE LA FRONTERA AV. 5059,VILLA LUGANO,COMUNA 08,1439,C1439FPC,LUNES A VIERNES 9:00 A 16:00,4605-9341,BIBLIOTECA_CHORROARIN@BUENOSAIRES.GOB.AR,HTTP://WWW.BUENOSAIRES.GOV.AR/AREAS/CULTURA/DG_LIBRO,BIBLIOTECA,,"MINISTERIO DE CULTURA - DIRECCION GENERAL DEL LIBRO, BIBLIOTECAS Y PROMOCION DE LA LECTURA",GENERAL,ESTADO MUNICIPAL
-34.66598701,-58.47450086,20,BIBLIOTECA JULIO CESAR SAGUIER (CON ANEXO INFANTIL),"DELLEPIANE, LUIS, TTE. GRAL.",4801,PB TORRE 14,"DELLEPIANE, LUIS, TTE. GRAL. 4801",VILLA LUGANO,COMUNA 08,0,0,LUNES A VIERNES DE 10:00 A 17:00,4635-4009,BIBLIOTECA_SAGUIER@BUENOSAIRES.GOB.AR,HTTP://WWW.BUENOSAIRES.GOV.AR/AREAS/CULTURA/DG_LIBRO,BIBLIOTECA,,"MINISTERIO DE CULTURA - DIRECCION GENERAL DEL LIBRO, BIBLIOTECAS Y PROMOCION DE LA LECTURA",GENERAL,ESTADO MUNICIPAL
-34.671691,-58.45107171,29,BIBLIOTECA NORAH LANGE,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",0,,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. Y ESCALADA AV.",VILLA LUGANO,COMUNA 08,0,0,"SABADOS, DOMINGOS Y FERIADOS DE 10:00 A 17:00 HS",,,HTTP://WWW.BUENOSAIRES.GOV.AR/AREAS/CULTURA/DG_LIBRO,BIBLIOTECA,,"MINISTERIO DE CULTURA - DIRECCION GENERAL DEL LIBRO, BIBLIOTECAS Y PROMOCION DE LA LECTURA",GENERAL,ESTADO MUNICIPAL
-34.67681106,-58.47495695,348,BIBLIOTECA POPULAR EL PROGRESO,RIESTRA AV.,5655,,RIESTRA AV. 5655,VILLA LUGANO,COMUNA 08,1439,C1439BYH,LUNES A VIERNES DE 15:00 A 19:00,4602-7470,,,BIBLIOTECA,,,GENERAL,
-34.67808441,-58.49113966,358,BIBLIOTECA POPULAR HIJOS DEL BARRIO PIEDRA BUENA,2 DE ABRIL DE 1982,6730,,2 DE ABRIL DE 1982 6730,VILLA LUGANO,COMUNA 08,1439,C1439HWH,LUNES A VIERNES DE 10:00 A 12:00 Y DE 18:00 A 20:00,4602-5880,PIEDRABUENA@HOTMAIL.COM,,BIBLIOTECA,,ASOCIACION CIVIL,GENERAL,PRIVADO
-34.67692363,-58.47622592,1643,CALESITA A LOS SUEÑOS DE LOS NIÑOS DE LA PLAZA UNIDAD NACIONAL,MURGUIONDO,0,,"MURGUIONDO Y GALLO, DELFIN",VILLA LUGANO,COMUNA 08,0,0,TODOS LOS DIAS DE 10:00 A 20:00,,,,CALESITA,,,NIÑOS,PRIVADO
-34.68810164,-58.47560574,1646,CALESITA EL CAPRICHO,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",0,,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. Y PIEDRA BUENA AV.",VILLA RIACHUELO,COMUNA 08,0,0,,,,,CALESITA,,,,
-34.68352958,-58.46568842,1642,CALESITA STELLA MARIS,SOLDADO DE LA FRONTERA AV.,0,,"SOLDADO DE LA FRONTERA AV. Y OLASCOAGA, MANUEL JOSE, CNEL.",VILLA LUGANO,COMUNA 08,0,0,TODOS LOS DIAS DESDE LAS 15:00 HASTA QUE OSCUREZCA,,,,CALESITA,,,NIÑOS,PRIVADO
-34.66654775,-58.47353243,48,CENTRO CULTURAL BARRIO COPELLO,"DELLEPIANE, LUIS, TTE. GRAL.",4900,,"DELLEPIANE, LUIS, TTE. GRAL. 4900",VILLA LUGANO,COMUNA 08,0,0,LUNES A VIERNES DE 17:30 A 21:30,4602-4740,CENTROCULTURALCOPELLO@HOTMAIL.COM,HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/CULTURA/CEN_CULTURALES/PROG_BARRIOS.PHP,CENTRO CULTURAL,,MINISTERIO DE CULTURA - DIRECCION GENERAL DE PROMOCION CULTURAL,GENERAL,ESTADO MUNICIPAL
-34.67835366,-58.47395485,52,CENTRO CULTURAL CEPNA (CENTRO DE ESTUDIOS Y PROYECTOS NUEVA ARGENTINA),MURGUIONDO,4361,PB,MURGUIONDO 4361,VILLA LUGANO,COMUNA 08,1439,C1439FTE,LUNES A VIERNES DE 9:30 A 21:00 SABADOS DE 10:00 A 1930,4638-2517,CCCEPNA@YAHOO.COM.AR,HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/CULTURA/CEN_CULTURALES/PROG_BARRIOS.PHP,CENTRO CULTURAL,,MINISTERIO DE CULTURA - DIRECCION GENERAL DE PROMOCION CULTURAL,GENERAL,ESTADO MUNICIPAL
-34.65959535,-58.42893311,60,CENTRO CULTURAL ELADIA BLAZQUEZ,"RABANAL, FRANCISCO, INTENDENTE AV.",2275,,"RABANAL, FRANCISCO, INTENDENTE AV. 2275",VILLA SOLDATI,COMUNA 08,1437,C1437FPJ,LUNES A VIERNES DE 17:30 A 21:30,4918-4803,CCELADIABLAZQUEZ@HOTMAIL.COM,HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/CULTURA/CEN_CULTURALES/PROG_BARRIOS.PHP,CENTRO CULTURAL,,MINISTERIO DE CULTURA - DIRECCION GENERAL DE PROMOCION CULTURAL,GENERAL,ESTADO MUNICIPAL
-34.67878664,-58.4952849,64,CENTRO CULTURAL JUAN CARLOS CASTAGNINO,"PAZ, GRAL. AV.",0,PB,"PAZ, GRAL. AV. Y 2 DE ABRIL DE 1982",VILLA LUGANO,COMUNA 08,0,0,LUNES A VIERNES DE 17:30 A 21:30,4601-5838,CCJCCASTAGNINO@HOTMAIL.COM,HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/CULTURA/CEN_CULTURALES/PROG_BARRIOS.PHP,CENTRO CULTURAL,,MINISTERIO DE CULTURA - DIRECCION GENERAL DE PROMOCION CULTURAL,GENERAL,ESTADO MUNICIPAL
-34.68830494,-58.46312543,78,CENTRO CULTURAL SALADIYO,BERON DE ASTRADA,5920,,BERON DE ASTRADA 5920,VILLA LUGANO,COMUNA 08,1439,C1439DPB,LUNES A VIERNES DE 18:00 A 21:00,4605-0785,CCSALADIYO@GMAIL.COM,HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/CULTURA/CEN_CULTURALES/PROG_BARRIOS.PHP,CENTRO CULTURAL,,MINISTERIO DE CULTURA - DIRECCION GENERAL DE PROMOCION CULTURAL,GENERAL,ESTADO MUNICIPAL
-34.6560548,-58.43108073,1724,DEL CANDIL EDICIONES,"ESTEVEZ, JOSE, ING.",2184,,"ESTEVEZ, JOSE, ING. 2184",VILLA SOLDATI,COMUNA 08,1437,C1437GDB,,4804-0730,EDICIONESDELCANDIL@CIUDAD.COM.AR,,EDITORIAL,,,GENERAL,PRIVADO
-34.68495429,-58.46455142,753,"INSTITUTO SUPERIOR DE FORMACION ARTISTICA DE ARTES AUDIOVISUALES ""LOLA MORA""",SOLDADO DE LA FRONTERA AV.,5155,,SOLDADO DE LA FRONTERA AV. 5155,VILLA LUGANO,COMUNA 08,1439,C1439FPE,LUNES A VIERNES DE 8:00 A 22:00,4605-0172/8743,,,ESPACIO DE FORMACION (SEMINARIOS Y TALLERES),,MINISTERIO DE EDUCACION DEL GOBIERNOD DE LA CIUDAD DE BUENOS AIRES.,GENERAL,ESTADO MUNICIPAL
-34.66097078,-58.44453085,2134,LOS CUATRO ASES,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",0,,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. Y PORTELA",VILLA SOLDATI,COMUNA 08,0,0,,,,,BAR IDENTIFICADO,,,,
-34.65976283,-58.46870951,1706,PICTUS,MOZART,2370,PISO 11 DPTO F,MOZART 2370,VILLA LUGANO,COMUNA 08,1407,C1407IVV,,4602-8928,INFO@PICTUS.COM.AR,WWW.PICTUS.COM.AR,EDITORIAL,,,GENERAL,PRIVADO
-34.68405581,-58.48158859,627,YUPANQUI,GUAMINI,4512,,GUAMINI 4512,VILLA LUGANO,COMUNA 08,1439,C1439HAB,MARTES A SABADOS DE 15:00 A 22:00,4601-4477,,,"ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA)",,,GENERAL,PRIVADO
-34.63920745,-58.52587212,877,AXEL DISCOS,RIVADAVIA AV.,11450,,RIVADAVIA AV. 11450,LINIERS,COMUNA 09,1408,C1408ABO,,4641-9347,,,DISQUERIA,,,GENERAL,PRIVADO
-34.64904368,-58.49959592,2101,BANCO BAR,"ALBERDI, JUAN BAUTISTA AV.",5496,,"ALBERDI, JUAN BAUTISTA AV. 5496",MATADEROS,COMUNA 09,1440,C1440AAS,,,,,BAR ELEMENTO,,,,
-34.6560759,-58.48181397,796,BARCA DISCOS - ENTREACTO,MONTE,4929,,MONTE 4929,MATADEROS,COMUNA 09,1440,C1440BLA,LUNES A VIERNES DE 10:00 A 19:00,4635-5219,BARCADISCOS@BARCADISCOS.COM,HTTP://WWW.BARCADISCOS.COM/,SELLO DISCOGRAFICO,,,GENERAL,PRIVADO
-34.66271412,-58.50006495,189,BAR OVIEDO,"DE LA TORRE, LISANDRO AV.",2407,,"DE LA TORRE, LISANDRO AV. 2407",MATADEROS,COMUNA 09,1440,C1440ECM,,4687-8690,,,BAR NOTABLE,,,GENERAL,PRIVADO
-34.66271412,-58.50006495,2088,BAR OVIEDO.,"DE LA TORRE, LISANDRO AV.",2407,,"DE LA TORRE, LISANDRO AV. 2407",MATADEROS,COMUNA 09,1440,C1440ECM,,,,,BAR ELEMENTO,,,,
-34.66767918,-58.49687313,8,BIBLIOTECA BENITO LYNCH (CON ANEXO INFANTIL),YRUPE,6714,PB,YRUPE 6714,MATADEROS,COMUNA 09,1440,C1440BND,LUNES A VIERNES DE 10:00 A 17:00,4687-1977,BIBLIOTECA_LYNCH@BUENOSAIRES.GOB.AR,HTTP://WWW.BUENOSAIRES.GOV.AR/AREAS/CULTURA/DG_LIBRO,BIBLIOTECA,,"MINISTERIO DE CULTURA - DIRECCION GENERAL DEL LIBRO, BIBLIOTECAS Y PROMOCION DE LA LECTURA",GENERAL,ESTADO MUNICIPAL
-34.6463669,-58.52096465,18,BIBLIOTECA JOSE HERNANDEZ,BOQUERON,6753,,BOQUERON 6753,LINIERS,COMUNA 09,1408,C1408EHA,LUNES A VIERNES DE 10:00 A 17:00,4641-3673,BIBLIOTECA_HERNANDEZ@BUENOSAIRES.GOB.AR,HTTP://WWW.BUENOSAIRES.GOV.AR/AREAS/CULTURA/DG_LIBRO,BIBLIOTECA,,"MINISTERIO DE CULTURA - DIRECCION GENERAL DEL LIBRO, BIBLIOTECAS Y PROMOCION DE LA LECTURA",GENERAL,ESTADO MUNICIPAL
-34.64775318,-58.48750737,349,BIBLIOTECA POPULAR BERNARDINO RIVADAVIA,DIRECTORIO AV.,4623,,DIRECTORIO AV. 4623,PARQUE AVELLANEDA,COMUNA 09,1407,C1407HGG,LUNES A VIERNES DE 15:00 A 20:00,4683-2689,,WWW.BIBLIORIVADAVIA.COM.AR,BIBLIOTECA,,,GENERAL,
